Mat,CV_32F,1,1
0.8076 s,0.000500315
0.8676 s,0.000500315
0.9276 s,0.000500315
0.9876 s,0.000500315
1.0476 s,0.000500315
1.1076 s,0.000500315
1.1676 s,0.000500315
1.2276 s,0.000500315
1.2876 s,0.000500315
1.3476 s,0.000500315
1.4076 s,0.000500315
1.4676 s,0.000500315
1.5276 s,0.000500315
1.5876 s,0.000500315
1.6476 s,0.0776496
1.7076 s,0.165761
1.7676 s,0.245448
1.8276 s,0.317516
1.8876 s,0.382693
1.9476 s,0.441638
2.0076 s,0.494948
2.0676 s,0.54316
2.1276 s,0.586762
2.1876 s,0.626196
2.2476 s,0.658451
2.3076 s,0.658451
2.3676 s,0.658451
2.4276 s,0.658451
2.4876 s,0.658451
2.5476 s,0.658451
2.6076 s,0.658451
2.6676 s,0.658451
2.7276 s,0.658451
2.7876 s,0.658451
2.8476 s,0.681598
2.9076 s,0.711963
2.9676 s,0.739425
3.0276 s,0.764261
3.0876 s,0.786722
3.1476 s,0.807036
3.2076 s,0.825407
3.2676 s,0.842022
3.3276 s,0.857048
3.3876 s,0.870637
3.4476 s,0.882927
3.5076 s,0.894032
3.5676 s,0.903957
3.6276 s,0.883007
3.6876 s,0.798963
3.7476 s,0.722754
3.8076 s,0.653787
3.8676 s,0.591394
3.9276 s,0.534958
3.9876 s,0.483911
4.0476 s,0.437743
4.1076 s,0.395986
4.1676 s,0.358221
4.2276 s,0.324066
4.2876 s,0.302119
4.3476 s,0.302119
4.4076 s,0.302119
4.4676 s,0.302119
4.5276 s,0.302119
4.5876 s,0.302119
4.6476 s,0.302119
4.7076 s,0.302119
4.7676 s,0.302119
4.8276 s,0.302119
4.8876 s,0.302119
4.9476 s,0.302119
5.0076 s,0.302119
5.0676 s,0.302119
5.1276 s,0.302119
5.1876 s,0.302119
5.2476 s,0.302119
5.3076 s,0.302119
5.3676 s,0.302119
5.4276 s,0.302119
5.4876 s,0.302119
5.5476 s,0.302119
5.6076 s,0.302119
5.6676 s,0.302119
5.7276 s,0.302119
5.7876 s,0.302119
5.8476 s,0.302119
5.9076 s,0.302119
5.9676 s,0.302119
6.0276 s,0.302119
6.0876 s,0.302119
6.1476 s,0.302119
6.2076 s,0.302119
6.2676 s,0.302119
6.3276 s,0.302119
6.3876 s,0.302119
6.4476 s,0.302119
6.5076 s,0.302119
6.5676 s,0.302119
6.6276 s,0.302119
6.6876 s,0.302119
6.7476 s,0.302119
6.8076 s,0.302119
6.8676 s,0.302119
6.9276 s,0.302119
6.9876 s,0.302119
7.0476 s,0.302119
7.1076 s,0.302119
7.1676 s,0.302119
7.2276 s,0.302119
7.2876 s,0.302119
7.3476 s,0.302119
7.4076 s,0.302119
7.4676 s,0.302119
7.5276 s,0.302119
7.5876 s,0.302119
7.6476 s,0.302119
7.7076 s,0.302119
7.7676 s,0.302119
7.8276 s,0.302119
7.8876 s,0.302119
7.9476 s,0.302119
8.0076 s,0.302119
8.0676 s,0.302119
8.1276 s,0.302119
8.1876 s,0.302119
8.2476 s,0.302119
8.3076 s,0.302119
8.3676 s,0.302119
8.4276 s,0.302119
8.4876 s,0.302119
8.5476 s,0.302119
8.6076 s,0.302119
8.6676 s,0.34291
8.7276 s,0.40566
8.7876 s,0.46241
8.8476 s,0.513734
8.9076 s,0.56015
8.9676 s,0.602128
9.0276 s,0.640092
9.0876 s,0.674426
9.1476 s,0.705477
9.2076 s,0.733559
9.2676 s,0.758956
9.3276 s,0.761359
9.3876 s,0.761359
9.4476 s,0.761359
9.5076 s,0.761359
9.5676 s,0.761359
9.6276 s,0.761359
9.6876 s,0.761359
9.7476 s,0.761359
9.8076 s,0.761359
9.8676 s,0.761359
9.9276 s,0.761359
9.9876 s,0.761359
10.0476 s,0.761359
