Mat,CV_32F,1,1
1.1223 s,0
1.1823 s,0
1.2423 s,0
1.3023 s,0
1.3623 s,0
1.4223 s,0
1.4823 s,0
1.5423 s,0
1.6023 s,0
1.6623 s,0
1.7223 s,0
1.7823 s,0
1.8423 s,0
1.9023 s,0
1.9623 s,0
2.0223 s,0
2.0823 s,0
2.1423 s,0
2.2023 s,0
2.2623 s,0
2.3223 s,0
2.3823 s,0
2.4423 s,0
2.5023 s,0
2.5623 s,0
2.6223 s,0
2.6823 s,1
2.7423 s,1
2.8023 s,1
2.8623 s,1
2.9223 s,1
2.9823 s,1
3.0423 s,1
3.1023 s,1
3.1623 s,0
3.2223 s,0
3.2823 s,0
3.3423 s,0
3.4023 s,0
3.4623 s,0
3.5223 s,0
3.5823 s,0
3.6423 s,0
3.7023 s,0
3.7623 s,0
3.8223 s,1
3.8823 s,1
3.9423 s,1
4.0023 s,1
4.0623 s,1
4.1223 s,1
4.1823 s,1
4.2423 s,1
4.3023 s,1
4.3623 s,1
4.4223 s,1
4.4823 s,1
4.5423 s,1
4.6023 s,1
4.6623 s,1
4.7223 s,1
4.7823 s,1
4.8423 s,1
4.9023 s,1
4.9623 s,1
5.0223 s,1
5.0823 s,1
5.1423 s,1
5.2023 s,1
5.2623 s,1
5.3223 s,1
5.3823 s,1
5.4423 s,1
5.5023 s,1
5.5623 s,1
5.6223 s,1
5.6823 s,1
5.7423 s,1
5.8023 s,1
5.8623 s,1
5.9223 s,1
5.9823 s,1
6.0423 s,1
6.1023 s,1
6.1623 s,1
6.2223 s,1
6.2823 s,1
6.3423 s,1
6.4023 s,1
6.4623 s,1
6.5223 s,1
6.5823 s,1
6.6423 s,1
6.7023 s,1
6.7623 s,1
6.8223 s,1
6.8823 s,1
6.9423 s,1
7.0023 s,1
7.0623 s,1
7.1223 s,1
7.1823 s,1
7.2423 s,1
7.3023 s,1
7.3623 s,1
7.4223 s,1
7.4823 s,1
7.5423 s,1
7.6023 s,1
7.6623 s,1
7.7223 s,1
7.7823 s,1
7.8423 s,1
7.9023 s,1
7.9623 s,1
8.0223 s,1
8.0823 s,1
8.1423 s,1
8.2023 s,1
8.2623 s,1
8.3223 s,1
8.3823 s,1
8.4423 s,1
8.5023 s,1
8.5623 s,1
8.6223 s,1
8.6823 s,0
8.7423 s,0
8.8023 s,0
8.8623 s,0
8.9223 s,0
8.9823 s,0
9.0423 s,0
9.1023 s,0
9.1623 s,0
9.2223 s,0
9.2823 s,0
9.3423 s,0
9.4023 s,0
9.4623 s,0
9.5223 s,0
9.5823 s,0
